ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-374,Source2,2,2016-02-24 08:02:29,2016-02-24 08:32:29,39.59872100000001,-84.161491,,,0.01,Accident on Nutt Rd at OH-48 Dayton Lebanon Pike. Expect delays.,Dayton Lebanon Pike,Dayton,Montgomery,OH,45458-5139,US,US/Eastern,KMGY,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-375,Source2,1,2016-02-24 07:59:51,2016-02-24 08:29:51,40.018669,-81.565704,,,0.0,Accident on North Ave at Old Byesville Rd.,Old Byesville Rd,Cambridge,Guernsey,OH,43725,US,US/Eastern,KZZV,2016-02-24 07:53:00,46.0,40.6,86.0,29.46,7.0,East,11.5,0.08,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-376,Source2,2,2016-02-24 08:04:57,2016-02-24 08:34:57,39.724251,-84.21315799999998,,,0.01,Accident on Arbor Blvd at Springboro Rd. Expect delays.,Arbor Blvd,Moraine,Montgomery,OH,45439-1511,US,US/Eastern,KMGY,2016-02-24 08:00:00,44.1,37.1,93.0,29.31,1.8,ENE,15.0,0.02,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-377,Source2,2,2016-02-24 08:05:22,2016-02-24 08:35:22,39.758556,-84.177246,,,0.01,Accident on 5th St at Keowee St. Expect delays.,S Keowee St,Dayton,Montgomery,OH,45402-2242,US,US/Eastern,KFFO,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-378,Source2,2,2016-02-24 08:17:26,2016-02-24 08:47:26,39.790565,-84.25914,,,0.01,Accident on Hillcrest Ave at England Ave. Expect delays.,W Hillcrest Ave,Dayton,Montgomery,OH,45406-2314,US,US/Eastern,KDAY,2016-02-24 08:32:00,39.0,30.6,96.0,29.33,1.8,NE,15.0,0.05,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-379,Source2,2,2016-02-24 08:11:43,2016-02-24 08:41:43,39.753105,-84.15158100000002,,,0.01,Accident on Linden Ave at Xenia Ave. Expect delays.,Linden Ave,Dayton,Montgomery,OH,45410-2706,US,US/Eastern,KFFO,2016-02-24 07:58:00,41.0,33.1,99.0,29.37,3.0,NNE,15.0,0.08,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-380,Source2,2,2016-02-24 08:16:26,2016-02-24 08:46:26,40.301411,-83.06575,,,0.01,Accident on OH-37 Central Ave at Union St. Expect delays.,E Central Ave,Delaware,Delaware,OH,43015-1943,US,US/Eastern,KDLZ,2016-02-24 08:16:00,41.0,34.3,93.0,29.42,7.0,East,11.5,,Drizzle,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-381,Source2,2,2016-02-24 08:24:30,2016-02-24 08:54:30,39.732566999999996,-84.15900400000002,,,0.01,Accident on Wilmington Ave at Shroyer Rd. Expect delays.,Shroyer Rd,Dayton,Montgomery,OH,45419-4043,US,US/Eastern,KMGY,2016-02-24 08:22:00,45.0,37.9,90.0,29.29,2.0,ENE,16.1,0.06,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-382,Source2,2,2016-02-24 08:56:20,2016-02-24 09:26:20,39.800358,-82.708252,,,0.01,Accident on US-33 Columbus Lancaster Rd at County Hwy-23 Winchester Rd. Expect delays.,Columbus Lancaster Rd NW,Carroll,Fairfield,OH,43112,US,US/Eastern,KLHQ,2016-02-24 08:53:00,48.0,,89.0,29.37,10.0,East,9.2,0.02,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-383,Source2,3,2016-02-24 11:13:09,2016-02-24 11:43:09,41.351006,-83.622826,,,0.01,One lane blocked due to accident on I-75 Southbound at Exit 179 US-6 Grand Army of the Republic Hwy. Expect delays.,Grand Army of the Republic Hwy,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,2016-02-24 11:07:00,35.1,25.9,89.0,29.45,1.5,NE,13.8,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-384,Source2,2,2016-02-24 11:26:27,2016-02-24 11:56:27,39.790565,-84.25914,,,0.01,Accident on Hillcrest Ave at England Ave.,W Hillcrest Ave,Dayton,Montgomery,OH,45406-2314,US,US/Eastern,KDAY,2016-02-24 11:56:00,44.1,39.0,100.0,29.24,8.0,NE,9.2,0.01,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-385,Source2,2,2016-02-24 11:25:37,2016-02-24 11:55:37,39.753105,-84.15158100000002,,,0.01,Accident on Linden Ave at Xenia Ave.,Linden Ave,Dayton,Montgomery,OH,45410-2706,US,US/Eastern,KFFO,2016-02-24 11:48:00,50.0,,100.0,29.22,10.0,NE,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-386,Source2,3,2016-02-24 17:11:00,2016-02-24 21:00:00,40.11195,-83.016663,,,0.94,Center lane blocked due to accident on I-270 Outerbelt Eastbound between Exits 22 22A 22B OH-315 Olentangy Fwy and Exit 23 US-23 High St.,N High St,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2016-02-24 16:53:00,52.0,,80.0,29.17,10.0,SW,18.4,0.05,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-387,Source2,2,2016-02-25 06:04:05,2016-02-25 06:34:05,38.892097,-84.208702,,,0.0,Accident on OH-232 State Route 232 at OH-756 State Route 756. Expect delays.,State Route 232,Moscow,Clermont,OH,45153-9709,US,US/Eastern,KI69,2016-02-25 05:57:00,33.8,23.9,90.0,29.62,10.0,West,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-388,Source2,2,2016-02-25 06:37:34,2016-02-25 07:07:34,39.981602,-82.885704,,,0.0,Accident on Poth Rd at Yearling Rd. Expect delays.,N Yearling Rd,Columbus,Franklin,OH,43213-1362,US,US/Eastern,KCMH,2016-02-25 06:38:00,30.2,20.2,93.0,29.51,3.0,West,12.7,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-389,Source2,2,2016-02-25 07:53:04,2016-02-25 08:23:04,41.337879,-82.216049,,,0.01,Multi-vehicle accident on OH-58 Leavitt Rd at County Hwy-57 Russia Rd. Expect delays.,Russia Rd,Oberlin,Lorain,OH,44074,US,US/Eastern,KLPR,2016-02-25 07:53:00,30.9,17.8,92.0,29.45,0.5,NW,23.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-390,Source2,2,2016-02-25 07:59:25,2016-02-25 08:29:25,39.747112,-84.163826,,,0.01,Accident on Wyoming St at Edgar Ave.,Wyoming St,Dayton,Montgomery,OH,45410-1910,US,US/Eastern,KFFO,2016-02-25 07:58:00,33.4,24.3,90.0,29.65,7.0,West,12.7,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-391,Source2,3,2016-02-25 08:04:17,2016-02-25 08:34:17,40.087536,-82.98741899999997,,,0.01,Left hand shoulder blocked due to accident on I-71 Southbound at Exit 117 OH-161 Dublin Granville Rd.,E Dublin Granville Rd,Columbus,Franklin,OH,43229,US,US/Eastern,KOSU,2016-02-25 07:53:00,32.0,21.6,88.0,29.56,9.0,West,15.0,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-392,Source2,2,2016-02-25 09:26:59,2016-02-25 09:56:59,39.782368,-84.203339,,,0.01,Accident on Ridge Ave at Riverside Dr. Expect delays.,Ridge Ave,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-25 08:56:00,33.1,21.9,89.0,29.69,4.0,WNW,18.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-393,Source2,3,2016-02-25 09:46:34,2016-02-25 10:16:34,39.87857800000001,-83.049774,,,0.01,Accident on I-71 Northbound at Exit 100 Stringtown Rd. Expect delays.,Stringtown Rd,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,2016-02-25 09:50:00,33.8,24.3,87.0,29.64,7.0,WNW,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-394,Source2,2,2016-02-25 10:06:10,2016-02-25 10:36:10,39.669388,-84.22225999999998,,,0.01,Accident on OH-741 Springboro Pike at Orchard Run Rd. Expect delays.,Orchard Run Rd,Dayton,Montgomery,OH,45449-2831,US,US/Eastern,KMGY,2016-02-25 09:53:00,33.1,24.4,85.0,29.73,4.0,West,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-395,Source2,2,2016-02-25 12:55:59,2016-02-25 13:25:59,39.626953,-84.212288,,,0.01,Accident on Lyons Rd at Newmark Dr.,Newmark Dr,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-02-25 12:55:00,35.1,24.5,78.0,29.79,2.5,West,18.4,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-396,Source2,2,2016-02-25 16:12:50,2016-02-25 16:42:50,39.812687,-84.22734799999998,,,0.01,Accident on Shoup Mill Rd at Turner Rd.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Light Snow,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-397,Source2,2,2016-02-25 16:17:05,2016-02-25 17:02:05,39.819839,-84.189087,,,0.01,Accident on Needmore Rd at I-75.,Needmore Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,2016-02-25 16:13:00,33.1,21.2,89.0,29.89,5.0,WNW,20.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-398,Source2,2,2016-02-26 15:45:44,2016-02-26 16:15:44,39.953262,-83.01795200000002,,,0.01,Accident on I-70 at Exits 99A 99A-B 99B 99C South Fwy.,W Innerbelt S,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-26 15:51:00,32.0,24.8,50.0,30.23,10.0,NW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-399,Source2,2,2016-02-26 15:53:46,2016-02-26 16:38:46,39.739319,-84.157219,,,0.01,Accident on Wayne Ave at Epworth Ave.,Wayne Ave,Dayton,Montgomery,OH,45420-1892,US,US/Eastern,KFFO,2016-02-26 15:58:00,34.3,27.0,52.0,30.25,10.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-400,Source2,3,2016-02-26 16:15:10,2016-02-26 16:45:10,39.91468,-83.01690699999997,,,0.01,Accident on I-71 at Exit 104 OH-104 Frank Rd.,I-71 S,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-02-26 15:45:00,32.0,24.2,51.0,30.21,10.0,WNW,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-401,Source2,3,2016-02-26 16:21:21,2016-02-26 16:51:21,41.037647,-81.584183,,,0.01,Accident on I-76 Westbound at Exit 17A State St.,US-224 W,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,2016-02-26 15:54:00,28.9,19.2,67.0,30.21,5.0,NW,11.5,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-402,Source2,2,2016-02-26 16:51:27,2016-02-26 17:36:27,39.798611,-84.207466,,,0.01,Accident on Siebenthaler Ave at Riverside Dr.,E Siebenthaler Ave,Dayton,Montgomery,OH,45405-2437,US,US/Eastern,KDAY,2016-02-26 16:56:00,33.1,24.9,61.0,30.24,10.0,WNW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-403,Source2,3,2016-02-27 19:34:51,2016-02-27 20:25:36,40.083206,-82.90679899999998,,,0.01,Accident on I-270 Outerbelt Northbound at Exit 30 OH-161 New Albany Expy.,Outerbelt N,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,2016-02-27 19:51:00,42.1,37.7,55.0,30.04,10.0,South,6.9,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-404,Source2,2,2016-02-28 12:58:44,2016-02-28 13:28:44,39.749916,-84.139359,,,0.01,Accident on US-35 Eastbound at Smithville Rd. Expect congestion.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2016-02-28 12:58:00,63.1,,35.0,29.81,10.0,SSW,26.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-405,Source2,2,2016-02-28 18:09:32,2016-02-28 18:39:32,39.752734999999994,-84.145386,,,0.01,Accident on US-35 Eastbound at Steve Whalen Blvd.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2016-02-28 17:58:00,62.8,,32.0,29.67,10.0,SSW,23.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-406,Source2,2,2016-02-29 04:45:27,2016-02-29 05:15:27,39.689021999999994,-84.220665,,,0.01,Accident on OH-741 Springboro Pike at Main St. Expect delays.,Springboro Pike,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,2016-02-29 04:53:00,41.0,33.1,82.0,29.83,6.0,West,15.0,,Haze,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-407,Source2,2,2016-02-29 06:02:33,2016-02-29 06:32:33,39.778011,-84.20049300000002,,,0.01,Accident on Riverside Dr at Bond St.,Bond St,Dayton,Montgomery,OH,45405-4201,US,US/Eastern,KDAY,2016-02-29 05:56:00,37.0,27.4,89.0,29.89,8.0,WNW,17.3,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-408,Source2,2,2016-02-29 06:22:42,2016-02-29 06:52:42,41.399147,-81.565674,,,0.0,Accident on Lee Rd at Ramage Ave.,Lee Rd S,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,2016-02-29 05:53:00,36.0,24.7,86.0,29.74,10.0,West,21.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-409,Source2,3,2016-02-29 07:14:41,2016-02-29 07:44:41,39.59670300000001,-84.238388,,,0.01,Accident on I-75 Northbound at Exit 41 Austin Blvd. Expect delays.,I-75 S,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,2016-02-29 06:53:00,39.0,31.0,79.0,29.91,10.0,West,13.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-410,Source2,3,2016-02-29 07:50:29,2016-02-29 08:20:29,39.973015000000004,-83.014801,,,0.01,Accident on I-670 Eastbound at Exits 2B 3 Neil Ave. Expect delays.,I-670 W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,2016-02-29 07:51:00,37.9,29.6,70.0,29.9,10.0,WNW,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-411,Source2,2,2016-02-29 08:11:30,2016-02-29 08:41:30,39.777355,-84.19957,,,0.0,Accident on McOwen St at Riverside Dr. Expect delays.,Riverside Dr,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-29 07:56:00,37.9,30.0,86.0,29.95,10.0,West,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-412,Source2,2,2016-02-29 09:16:59,2016-02-29 09:46:59,41.139114,-81.597305,,,0.01,Accident on Smith Rd at Revere Rd. Expect delays.,Smith Rd,Akron,Summit,OH,44333,US,US/Eastern,KAKR,2016-02-29 08:54:00,37.0,28.1,67.0,29.86,10.0,WNW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-413,Source2,2,2016-02-29 09:26:13,2016-02-29 09:56:13,39.647240000000004,-84.224319,,,0.01,Accident on OH-741 Springboro Pike Southbound at Habitat Blvd. Expect delays.,Habitat Blvd,Dayton,Montgomery,OH,45449,US,US/Eastern,KMGY,2016-02-29 09:53:00,39.0,32.8,70.0,30.01,4.0,West,9.2,,Haze,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-414,Source2,2,2016-02-29 09:31:35,2016-02-29 10:01:36,39.745487,-84.16544300000002,,,0.0,Accident on Missouri Ave at Heaton Ave. Expect delays.,Heaton Ave,Dayton,Montgomery,OH,45410-2030,US,US/Eastern,KFFO,2016-02-29 09:08:00,39.2,32.0,75.0,29.98,10.0,West,11.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-415,Source2,2,2016-02-29 10:25:52,2016-02-29 10:55:52,39.732552,-84.12197900000002,,,0.0,Accident on Rainier Dr at Woodman Dr. Expect delays.,Woodman Dr,Dayton,Greene,OH,45432-3337,US,US/Eastern,KFFO,2016-02-29 10:16:00,39.2,30.8,75.0,30.0,10.0,WSW,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-416,Source2,2,2016-02-29 11:32:19,2016-02-29 12:17:48,39.778011,-84.20049300000002,,,0.0,Accident on Bond St at Riverside Dr.,Bond St,Dayton,Montgomery,OH,45405-4201,US,US/Eastern,KDAY,2016-02-29 11:56:00,42.1,33.6,70.0,30.04,10.0,SW,18.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-417,Source3,3,2016-02-29 12:51:44,2016-02-29 13:21:44,40.002552,-83.11835500000002,,,0.01,Right lane blocked due to accident on I-270 Outerbelt Northbound at Exit 10 Roberts Rd.,Roberts Rd,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,2016-02-29 12:45:00,44.6,37.2,66.0,30.01,10.0,WSW,17.3,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-418,Source2,2,2016-02-29 16:14:24,2016-02-29 16:59:24,39.780014,-84.162888,,,0.01,Accident on Stanley Ave at Valley St.,Stanley Ave,Dayton,Montgomery,OH,45404-2019,US,US/Eastern,KFFO,2016-02-29 15:58:00,54.1,,40.0,29.99,10.0,SW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-419,Source2,2,2016-02-29 18:11:15,2016-02-29 18:41:15,39.643101,-84.209923,,,0.01,Accident on Mad River Rd at Penbrooke Trl.,Penbrooke Trl,Dayton,Montgomery,OH,45459-3435,US,US/Eastern,KMGY,2016-02-29 17:53:00,53.1,,37.0,29.99,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-420,Source2,2,2016-02-29 18:10:30,2016-02-29 18:40:30,39.767769,-84.17716999999998,,,0.01,Accident on OH-4 Keowee St at Ottawa St.,Ottawa St,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,2016-02-29 17:58:00,52.5,,41.0,30.0,10.0,SW,13.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-421,Source2,2,2016-02-29 18:18:37,2016-02-29 18:48:37,39.812687,-84.22734799999998,,,0.01,Accident on Turner Rd at OH-48 Main St.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2016-02-29 17:56:00,50.0,,52.0,30.0,10.0,WSW,11.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-422,Source3,3,2016-02-29 18:42:00,2016-02-29 21:00:00,39.986323999999996,-82.985458,,,0.01,Delays and left lane closed due to accident on I-71 North Fwy Southbound after 5th Ave.,North Fwy S,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,2016-02-29 18:51:00,48.9,,46.0,30.0,10.0,SSW,9.2,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-423,Source2,3,2016-02-29 19:32:00,2016-02-29 23:59:00,40.109913,-84.223648,,,0.01,Delays and right lane closed due to accident on I-75 Southbound in Springcreek.,I-75 S,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2016-02-29 19:35:00,44.6,41.4,66.0,29.98,10.0,SW,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-424,Source2,2,2016-02-29 19:52:11,2016-02-29 20:22:11,39.83847,-84.246307,,,0.01,Accident on Dog Leg Rd near Stillwater River.,Dog Leg Rd,Dayton,Montgomery,OH,45415,US,US/Eastern,KDAY,2016-02-29 19:56:00,46.0,41.0,58.0,30.02,10.0,SW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-425,Source2,2,2016-02-29 20:30:39,2016-02-29 21:00:39,39.627990999999994,-84.17021899999997,,,0.0,Accident on Miller Farm Ln at OH-725 Miamisburg Centerville Rd.,Miamisburg Centerville Rd,Dayton,Montgomery,OH,45459-4752,US,US/Eastern,KMGY,2016-02-29 20:53:00,45.0,42.6,52.0,30.02,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-426,Source2,2,2016-03-01 05:05:42,2016-03-01 05:35:42,39.945834999999995,-83.061295,,,0.0,Accident on Wheatland Ave at Sullivant Ave. Expect delays.,S Wheatland Ave,Columbus,Franklin,OH,43204-3157,US,US/Eastern,KTZR,2016-03-01 04:55:00,34.0,31.0,85.0,29.94,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Night,Night
A-427,Source2,2,2016-03-01 06:14:44,2016-03-01 06:44:44,39.591389,-84.229485,,,0.01,Accident on OH-741 Springboro Pike at Tech Blvd. Expect delays.,Springboro Pike,Miamisburg,Montgomery,OH,45342-4940,US,US/Eastern,KMGY,2016-03-01 05:53:00,37.9,32.1,68.0,29.92,10.0,SSE,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-428,Source2,2,2016-03-01 07:30:18,2016-03-01 08:00:18,39.790302000000004,-84.21390500000003,,,0.01,Accident on OH-48 Main St at Beechwood Ave.,E Beechwood Ave,Dayton,Montgomery,OH,45405-3032,US,US/Eastern,KDAY,2016-03-01 07:56:00,37.0,30.4,79.0,29.9,10.0,SSE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-429,Source2,2,2016-03-01 07:31:53,2016-03-01 08:01:53,39.927440999999995,-83.056198,,,0.01,Accident on US-62 Harrisburg Pike at Briggs Rd / October Ridge Dr. Expect delays.,Harrisburg Pike,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,2016-03-01 07:20:00,35.6,32.8,81.0,29.94,10.0,SSE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-430,Source2,2,2016-03-01 07:46:03,2016-03-01 08:16:03,39.946892,-82.91548900000002,,,0.01,Accident on Livingston Ave at James Rd.,E Livingston Ave,Columbus,Franklin,OH,43209-3047,US,US/Eastern,KCMH,2016-03-01 07:51:00,37.0,33.3,73.0,29.95,10.0,ESE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day
A-431,Source2,3,2016-03-01 08:16:30,2016-03-01 08:46:30,40.002552,-83.11835500000002,,,0.01,Accident on I-270 Outerbelt Southbound at Exit 10 Roberts Rd. Expect delays.,Roberts Rd,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,2016-03-01 07:47:00,33.8,30.8,87.0,29.92,10.0,ESE,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-432,Source2,2,2016-03-01 10:06:47,2016-03-01 10:36:47,39.79031,-84.029114,,,0.01,Accident on Funderburg Rd near Ironwood Dr. Expect delays.,W Funderburg Rd,Fairborn,Greene,OH,45324-2815,US,US/Eastern,KFFO,2016-03-01 09:58:00,46.6,,61.0,29.82,10.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-433,Source2,2,2016-03-01 10:19:48,2016-03-01 10:49:48,39.087887,-84.236076,,,0.01,Accident on Old State Route 74 at Shayler Rd.,Shayler Rd,Batavia,Clermont,OH,45103-2532,US,US/Eastern,KI69,2016-03-01 10:12:00,54.1,,42.0,29.8,10.0,South,6.9,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-434,Source2,2,2016-03-01 10:41:37,2016-03-01 11:11:37,39.188583,-84.258705,,,0.01,Accident on OH-28 State Route 28 at Bypass 28 / Romar Dr. Expect delays.,State Route 28,Milford,Clermont,OH,45150-1901,US,US/Eastern,KI69,2016-03-01 10:32:00,54.3,,43.0,29.81,10.0,SW,13.8,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-435,Source2,2,2016-03-01 11:12:57,2016-03-01 11:42:57,39.012833,-83.797585,,,0.01,Accident on OH-32 Appalachian Hwy at County Hwy-3 Sardinia Mowrystwn Rd. Expect delays.,Appalachian Hwy,Sardinia,Brown,OH,45171,US,US/Eastern,KI69,2016-03-01 11:12:00,53.6,,52.0,29.76,10.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-436,Source2,3,2016-03-01 11:56:36,2016-03-01 12:26:36,40.151196,-84.22003199999997,,,7.07,Accident on I-75 Northbound from Exit 74 OH-41 Main St to Exit 82 US-36 Ash St. Expect delays.,E Ash St,Piqua,Miami,OH,45356,US,US/Eastern,KVES,2016-03-01 11:55:00,42.8,37.5,93.0,29.72,4.0,South,9.2,0.09,Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-437,Source2,2,2016-03-01 12:36:27,2016-03-01 13:51:27,40.033405,-82.910225,,,0.01,Accident on Stelzer Rd near McCutcheon Rd.,McCutcheon Rd,Columbus,Franklin,OH,43219-3340,US,US/Eastern,KCMH,2016-03-01 12:51:00,55.9,,39.0,29.72,10.0,South,8.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-438,Source2,2,2016-03-01 12:50:36,2016-03-01 13:20:36,39.591389,-84.229485,,,0.01,Accident on OH-741 Springboro Pike near Tech Blvd.,Springboro Pike,Miamisburg,Montgomery,OH,45342-4940,US,US/Eastern,KMGY,2016-03-01 12:53:00,48.0,,71.0,29.72,10.0,WNW,8.1,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
